source_id annotation_status protein_id LocusID Genename Function ECNumber Class1 Class2
LLHV30-3 Confirmed 354 O208_02553 - PTSsystemcellobiose-specificIICcomponent 2.7.1.69 TRANSPORTANDBINDINGPROTEINS Carbohydratesorganicalcoholsandacids
LLHV30-3 Confirmed 2023 O208_02727 lacF PTSsystemlactose-specificIIAcomponent 2.7.1.69 TRANSPORTANDBINDINGPROTEINS Carbohydratesorganicalcoholsandacids
LLHV30-3 Confirmed 2024 O208_02728 lacE PTSsystemlactose-specificIIBcomponent/PTSsystemlactose-specificIICcomponent 2.7.1.69 TRANSPORTANDBINDINGPROTEINS Carbohydratesorganicalcoholsandacids
LLHV30-3 Confirmed 1899 O208_02354 - PTSsystemIIBcomponent 2.7.1.70 TRANSPORTANDBINDINGPROTEINS Carbohydratesorganicalcoholsandacids
LLHV30-3 Confirmed 1912 O208_02367 rbsA RiboseABCtransporterATP-bindingprotein 3.6.3.17 TRANSPORTANDBINDINGPROTEINS Carbohydratesorganicalcoholsandacids
LLHV30-3 Confirmed 1482 O208_00073 tagH TeichoicacidexportATP-bindingprotein 3.6.3.40 TRANSPORTANDBINDINGPROTEINS Carbohydratesorganicalcoholsandacids
LLHV30-3 Confirmed 2288 O208_00019 - LeadcadmiumzincandmercurytransportingATPase - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 2289 O208_00020 - Copper-exportingATPase - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1494 O208_00085 mleP MalateNa(+)symporter - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 957 O208_00258 ytaBoucorC Magnesiumandcobalteffluxprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1634 O208_00499 cadA LeadcadmiumzincmercurytransportingATPase(EC3.6.3.-) - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 2210 O208_00653 copB LeadcadmiumzincandmercurytransportingATPaseCopper-translocatingP-typeATPase(EC3.6.3.3) - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1085 O208_00724 mtsB ManganeseABCtransporterATPbindingprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1086 O208_00725 - ManganeseABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1087 O208_00726 mtsA ManganeseABCtransportersubstratebindingprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1121 O208_00760 yndG MetalABCtransportersubstrate-bindingprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1175 O208_00814 nhaP Na+/H+antiporter - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1339 O208_00979 eriC Chloridechannelprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1354 O208_00994 mntH Divalentmetalcationtransporter - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1406 O208_01046 corAykbB Magnesiumandcobalttransportprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 2336 O208_01127 fhuD FerrichromeABCtransportersubstratebindingprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 2337 O208_01128 fhuG FerrichromeABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 2338 O208_01129 fhuB FerrichromeABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 2340 O208_01131 fhuC FerrichromeABCtransporterATP-bindingprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 2342 O208_01133 cbiQouydcF PutativecobaltABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 2343 O208_01134 cbiOouydcE PutativecobaltABCtransporterATP-bindingprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 2404 O208_01197 - CobaltABCtransporterATP-bindingprotein  - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 2405 O208_01198 ecfA CobaltABCtransporterATP-bindingprotein  - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 2497 O208_01292 feoA FerrousirontransportproteinB - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 2498 O208_01293 feoB FerrousirontransportproteinA - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 2519 O208_01314 dinF Na+drivenmultidrugeffluxpump - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 2536 O208_01502 ydiF Na+/H+antiporter - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 2537 O208_01503 - PutativeK+transporter - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 2538 O208_01504 - PutativeK+transporter - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 267 O208_01515 zitS ZincABCtransportersubstratebindingprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 268 O208_01516 zitQ ZincABCtransporterATP-bindingprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 269 O208_01517 zitP ZincABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 280 O208_01529 yvhA Na+drivenmultidrugeffluxpump - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 142 O208_01706 nah Na+/H+antiporter - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 144 O208_01709 mntA ManganesetransportproteinMntH - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 838 O208_01871 nah Na+/H+antiporter - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 167 O208_01896 amtB Ammoniumtransporter - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 25 O208_02015 ypbC Na+-drivenmultidrugeffluxpumpMatEfamily - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 26 O208_02016 ypbB Magnesiumandcobalttransportprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 33 O208_02023 fur Ferricuptakeregulator - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1778 O208_02234 kup1ouA Potassiumtransportsystemproteinkup - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1779 O208_02235 kup2ouB Probablepotassiumtransportsystemproteinkup - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1844 O208_02301 copA Copper/potassium-transportingATPase - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1880 O208_02335 yqfA Cationbindingprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1940 O208_02397 eriC Chloridechannelprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 704 O208_02711 corA Magnesiumandcobalttransportprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 2033 O208_02737 corA Magnesiumandcobalttransportprotein - TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 2643 O208_00199 yxdC Cation-transportingATPase 3.6.3.- TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1519 O208_00568 yfgQ Cation-transportingATPase 3.6.3.- TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1260 O208_00900 yliI Cation-transportingATPase 3.6.3.- TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 589 O208_01359 ysdE Cationtransporter 3.6.3.- TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 312 O208_02054 czcD Cationtransporter 3.6.3.- TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1890 O208_02345 yqgG CationtransportATPase 3.6.3.- TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 689 O208_02696 pacL Cation-transportingATPase 3.6.3.- TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1242 O208_00882 kdpC Potassium-transportingATPaseCchain 3.6.3.12 TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1243 O208_00883 kdpB Potassium-transportingATPaseBchain 3.6.3.12 TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1244 O208_00884 kdpB Potassium-transportingATPaseBchain 3.6.3.12 TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1245 O208_00885 kdpA Potassium-transportingATPaseAchain 3.6.3.12 TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1166 O208_00805 mgtA Mg(2+)transportATPaseP-type 3.6.3.2 TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 662 O208_01628 yuiA Cadmium-exportingATPase 3.6.3.3 TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 2287 O208_00018 ctpA CoppertransportingATPase 3.6.3.4 TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1044 O208_00683 yoaB Calcium-transportingATPase 3.6.3.8 TRANSPORTANDBINDINGPROTEINS Cations
LLHV30-3 Confirmed 1503 O208_00094 - ABC-typetransporterintegralmembranesubunit - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1504 O208_00095 - ABCtransporter - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 2587 O208_00142 ywiH ABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 926 O208_00227 ysiB Permease - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1526 O208_00575 yfgF ABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 2180 O208_00623 hslB HU-likeDNA-bindingprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 2192 O208_00635 yijC ABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1075 O208_00714 yngB Fibronectin-bindingprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1148 O208_00787 ynaD ABCtransporterATP-binding/permeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1149 O208_00788 ynaC ABCtransporterATP-binding/permeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1253 O208_00893 yljI Permease - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1284 O208_00924 engB GTP-bindingprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1332 O208_00972 ylbB ABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1333 O208_00973 ylbB ABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1358 O208_00998 - ABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1425 O208_01065 yjjD ABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 2314 O208_01105 era GTP-bindingprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 2355 O208_01146 - ABCtransporterATPbindingandpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 2429 O208_01224 ycfC ABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 2457 O208_01252 hflX GTP-bindingprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 2459 O208_01254 yqeL GTP-bindingprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 592 O208_01363 ysdA ABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 618 O208_01391 ysaB ABCtransporterpermeaseandsubstratebindingprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1805 O208_01455 yxeA ABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 271 O208_01519 - FMN-bindingprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 554 O208_01612 yujD ABCtransporterATPbindingprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 556 O208_01614 typA GTP-bindingprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 73 O208_01636 ecsB ABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 113 O208_01679 - Flavin-nucleotide-bindingprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 730 O208_01760 yfcB ABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 763 O208_01794 yejH Fattyacid-bindingproteinDegVfamily - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 765 O208_01796 - ABC-typemaltosetransportsystempermeasecomponent - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 843 O208_01876 ydiA Permease - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 172 O208_01902 obgoucgtA GTP-bindingprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 247 O208_01971 ypgD ABCtransporterATPbindingandpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 32 O208_02022 ypaH Permeaseofthedrug/metabolitetransporter(DMT)superfamily - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 2655 O208_02258 ywfA Fibronectin-bindingprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 128 O208_02284 yjcD Permeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 130 O208_02286 - ABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1842 O208_02299 yieH ABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1982 O208_02439 - ABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 420 O208_02619 engA GTP-bindingprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 461 O208_02660 yhcA ABCtransporterATP-bindingandpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 690 O208_02697 - ABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 707 O208_02714 ygfB ABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1497 O208_00088 yjcA ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1505 O208_00096 - ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 2586 O208_00141 ywiG ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 2093 O208_00324 yjcA ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1556 O208_00412 yabE ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1596 O208_00461 yahG ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1639 O208_00504 ybaB ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1640 O208_00505 ybaB ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1527 O208_00576 yfgE ABCtransporterATPbindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 2191 O208_00634 yijD ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1220 O208_00860 ymeB ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1334 O208_00974 ylbA ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1377 O208_01017 ykhF ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1426 O208_01066 yjjC ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 2430 O208_01225 ycfB ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 484 O208_01362 ysdB ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 486 O208_01390 ysaC ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1803 O208_01453 yxeB ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1804 O208_01454 yxeB ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 2236 O208_01500 yabE ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 72 O208_01635 ecsA ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 731 O208_01761 yfcA ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 218 O208_01940 ypjG ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 2132 O208_02113 yabE ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 129 O208_02285 - ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1981 O208_02438 - ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 708 O208_02715 ygfA ABCtransporterATP-bindingprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS General
LLHV30-3 Confirmed 1485 O208_00076 yjdE Multidrugresistanceprotein - TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 2238 O208_00337 - Glycopeptideantibioticsresistanceprotein - TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 1662 O208_00528 sugE MultidrugresistanceproteinSmrfamily - TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 1663 O208_00529 blt Multidrugeffluxtransporter - TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 1668 O208_00535 pmrB Multidrugresistanceeffluxpump - TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 1052 O208_00691 yniG MultidrugresistanceproteinB - TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 1065 O208_00704 ynhC Telluriteresistanceprotein - TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 1204 O208_00844 - Arsenical-resistanceprotein - TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 2363 O208_01154 ydaE Cobalt-zinc-cadmiumresistanceprotein - TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 2365 O208_01156 napC Multidrug-effluxtransportermajorfacilitatorsuperfamily - TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 841 O208_01874 ydiC Effluxpumpantibioticresistanceprotein - TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 56 O208_01953 ypiB MultidrugtransporterMFsuperfamily - TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 1877 O208_02332 yqeI Cobalt-zinc-cadmiumresistanceprotein - TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 1909 O208_02364 yqiA MultidrugtransporterMFsuperfamily - TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 701 O208_02708 pmrA MultidrugresistanceeffluxpumpPmrA - TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 2360 O208_01151 lmrDouydbA Multidrug/protein/lipidABCtransporterATP-bindingandpermeaseprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 2361 O208_01152 lmrCouydaG MultidrugresistanceABCtransporterATP-binding/permease 3.6.3.- TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 2421 O208_01215 ycgAB MultidrugresistanceABCtransporterATP-bindingandpermeaseprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 2422 O208_01216 ycfI MultidrugresistanceABCtransporterATP-bindingandpermeaseprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 464 O208_02663 lmrA MultidrugresistanceABCtransporterATP-bindingandpermeaseprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 469 O208_02668 cydD CytochromeDABCtransporterATPbindingandpermeaseprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 470 O208_02669 cydC CytochromeDABCtransporterATPbindingandpermeaseprotein 3.6.3.- TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 1202 O208_00842 arsA Arsenicalpump-drivingATPase 3.6.3.16 TRANSPORTANDBINDINGPROTEINS Multidrugresistance
LLHV30-3 Confirmed 2183 O208_00626 pnuC Nicotinamidemononucleotidetransporter - TRANSPORTANDBINDINGPROTEINS Nucleosidespurinesandpyrimidines
LLHV30-3 Confirmed 1070 O208_00709 yngG NucleosideABCtransportermembraneprotein - TRANSPORTANDBINDINGPROTEINS Nucleosidespurinesandpyrimidines
LLHV30-3 Confirmed 1071 O208_00710 yngF NucleosideABCtransporterpermeaseprotein - TRANSPORTANDBINDINGPROTEINS Nucleosidespurinesandpyrimidines
LLHV30-3 Confirmed 1072 O208_00711 yngE NucleosideABCtransporterATP-bindingprotein - TRANSPORTANDBINDINGPROTEINS Nucleosidespurinesandpyrimidines
LLHV30-3 Confirmed 1291 O208_00931 pbuX Xanthinepermease - TRANSPORTANDBINDINGPROTEINS Nucleosidespurinesandpyrimidines
LLHV30-3 Confirmed 1430 O208_01070 yjiE nucleotide-bindingprotein  - TRANSPORTANDBINDINGPROTEINS Nucleosidespurinesandpyrimidines
LLHV30-3 Confirmed 65 O208_01436 yriD Xanthine/uracil/vitaminCpermease - TRANSPORTANDBINDINGPROTEINS Nucleosidespurinesandpyrimidines
LLHV30-3 Confirmed 1837 O208_02294 pnuC Nicotinamidemononucleotidetransporter - TRANSPORTANDBINDINGPROTEINS Nucleosidespurinesandpyrimidines
LLHV30-3 Confirmed 1873 O208_02328 pyrP Uracilpermease - TRANSPORTANDBINDINGPROTEINS Nucleosidespurinesandpyrimidines
LLHV30-3 Confirmed 1657 O208_00522 ptsH PhosphocarrierproteinHPr - TRANSPORTANDBINDINGPROTEINS PTSsystem
LLHV30-3 Confirmed 1658 O208_00523 ptsI Phosphoenolpyruvate-proteinphosphotransferase 2.7.3.9 TRANSPORTANDBINDINGPROTEINS PTSsystem
LLHV30-3 Confirmed 1493 O208_00084 yjcD Transporterdrug/metaboliteexporterfamily - TRANSPORTANDBINDINGPROTEINS 
LLHV30-3 Confirmed 2564 O208_00119 - Ionchannelfamilyprotein - TRANSPORTANDBINDINGPROTEINS 
LLHV30-3 Confirmed 2600 O208_00156 yxaA transportandbindingprotein - TRANSPORTANDBINDINGPROTEINS 
LLHV30-3 Confirmed 2615 O208_00171 yxbD TransporterMFSsuperfamily - TRANSPORTANDBINDINGPROTEINS 
LLHV30-3 Confirmed 2647 O208_00203 yxdG Transporter - TRANSPORTANDBINDINGPROTEINS 
LLHV30-3 Confirmed 925 O208_00226 ysiA Transportprotein - TRANSPORTANDBINDINGPROTEINS 
LLHV30-3 Confirmed 887 O208_00343 choS CholineABCtransporterpermeaseandsubstratebindingprotein - TRANSPORTANDBINDINGPROTEINS 
LLHV30-3 Confirmed 2058 O208_00367 yteD transmembraneeffluxprotein - TRANSPORTANDBINDINGPROTEINS 
LLHV30-3 Confirmed 1613 O208_00478 yaiE transportandbindingprotein - TRANSPORTANDBINDINGPROTEINS 
LLHV30-3 Confirmed 2199 O208_00642 yiiF Transporter - TRANSPORTANDBINDINGPROTEINS 
LLHV30-3 Confirmed 1147 O208_00786 ribU Riboflavintransporter - TRANSPORTANDBINDINGPROTEINS 
